country,currency,supermarket,id,ean,name,brand,category,url,image_links
ES,EUR,EROSKI-MARKETPLACE,mp12020,5021290086111,Square Enix Life is Strange 2 Estándar PlayStation 4,SQUARE ENIX,Electrónica > Consolas y videojuegos > Juegos > Juegos PlayStation,https://supermercado.eroski.es/es/productdetail/mp12020-square-enix-life-is-strange-2-estandar-playstation-4/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP12020_6_x.webp
ES,EUR,EROSKI-MARKETPLACE,26800201,0045496312558,"Juego para Nintendo Switch 2, Bravely Default Flying Fairy NINTENDO",NINTENDO,Electrónica > Consolas y videojuegos > Juegos > Juegos Nintendo Switch,https://supermercado.eroski.es/es/productdetail/26800201-juego-para-nintendo-switch-2-bravely-default-flying-fairy-nintendo/,
ES,EUR,EROSKI-MARKETPLACE,21675814,8431305025955,"Funda silicona y 2 grips para mando PS4, rojo o azul ¿Cuál te llegará? BLACKFIRE",ARDISTEL,Electrónica > Consolas y videojuegos > Consolas > PlayStation,https://supermercado.eroski.es/es/productdetail/21675814-funda-silicona-y-2-grips-para-mando-ps4-rojo-o-azul-cual-te-llegara-blackfire/,https://supermercado.eroski.es/images/21675814_x.jpg
ES,EUR,EROSKI-MARKETPLACE,21675814,8431305025955,"Funda silicona y 2 grips para mando PS4, rojo o azul ¿Cuál te llegará? BLACKFIRE",ARDISTEL,Electrónica > Consolas y videojuegos > Consolas > PlayStation,https://supermercado.eroski.es/es/productdetail/21675814-funda-silicona-y-2-grips-para-mando-ps4-rojo-o-azul-cual-te-llegara-blackfire/,https://supermercado.eroski.es/images/21675814_2_x.jpg
ES,EUR,EROSKI-MARKETPLACE,21675814,8431305025955,"Funda silicona y 2 grips para mando PS4, rojo o azul ¿Cuál te llegará? BLACKFIRE",ARDISTEL,Electrónica > Consolas y videojuegos > Consolas > PlayStation,https://supermercado.eroski.es/es/productdetail/21675814-funda-silicona-y-2-grips-para-mando-ps4-rojo-o-azul-cual-te-llegara-blackfire/,https://supermercado.eroski.es/images/21675814_3_x.jpg
ES,EUR,EROSKI-MARKETPLACE,21675814,8431305025955,"Funda silicona y 2 grips para mando PS4, rojo o azul ¿Cuál te llegará? BLACKFIRE",ARDISTEL,Electrónica > Consolas y videojuegos > Consolas > PlayStation,https://supermercado.eroski.es/es/productdetail/21675814-funda-silicona-y-2-grips-para-mando-ps4-rojo-o-azul-cual-te-llegara-blackfire/,https://supermercado.eroski.es/images/21675814_4_x.jpg
ES,EUR,EROSKI-MARKETPLACE,24951881,3550190946291,"Bol de vidrio Ambar DURALEX, 10,5x10,5x5 cm",DURALEX,"Hogar, bricolaje y textil > Menaje > Platos y vajillas",https://supermercado.eroski.es/es/productdetail/24951881-bol-de-vidrio-ambar-duralex-105x105x5-cm/,https://supermercado.eroski.es/images/24951881_x.jpg
ES,EUR,EROSKI-MARKETPLACE,24951881,3550190946291,"Bol de vidrio Ambar DURALEX, 10,5x10,5x5 cm",DURALEX,"Hogar, bricolaje y textil > Menaje > Platos y vajillas",https://supermercado.eroski.es/es/productdetail/24951881-bol-de-vidrio-ambar-duralex-105x105x5-cm/,https://supermercado.eroski.es/images/24951881_2_x.jpg
ES,EUR,EROSKI-MARKETPLACE,mp11973,0711719595472,"Sony Playstation 5 Pro 2 TB Wifi Negro, Blanco",SONY,Electrónica > Consolas y videojuegos > Consolas > PlayStation,https://supermercado.eroski.es/es/productdetail/mp11973-sony-playstation-5-pro-2-tb-wifi-negro-blanco/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11973_1_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11973,0711719595472,"Sony Playstation 5 Pro 2 TB Wifi Negro, Blanco",SONY,Electrónica > Consolas y videojuegos > Consolas > PlayStation,https://supermercado.eroski.es/es/productdetail/mp11973-sony-playstation-5-pro-2-tb-wifi-negro-blanco/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11973_2_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11973,0711719595472,"Sony Playstation 5 Pro 2 TB Wifi Negro, Blanco",SONY,Electrónica > Consolas y videojuegos > Consolas > PlayStation,https://supermercado.eroski.es/es/productdetail/mp11973-sony-playstation-5-pro-2-tb-wifi-negro-blanco/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11973_3_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11973,0711719595472,"Sony Playstation 5 Pro 2 TB Wifi Negro, Blanco",SONY,Electrónica > Consolas y videojuegos > Consolas > PlayStation,https://supermercado.eroski.es/es/productdetail/mp11973-sony-playstation-5-pro-2-tb-wifi-negro-blanco/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11973_4_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11973,0711719595472,"Sony Playstation 5 Pro 2 TB Wifi Negro, Blanco",SONY,Electrónica > Consolas y videojuegos > Consolas > PlayStation,https://supermercado.eroski.es/es/productdetail/mp11973-sony-playstation-5-pro-2-tb-wifi-negro-blanco/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11973_5_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11973,0711719595472,"Sony Playstation 5 Pro 2 TB Wifi Negro, Blanco",SONY,Electrónica > Consolas y videojuegos > Consolas > PlayStation,https://supermercado.eroski.es/es/productdetail/mp11973-sony-playstation-5-pro-2-tb-wifi-negro-blanco/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11973_6_x.webp
ES,EUR,EROSKI-MARKETPLACE,26760975,3307216292647,Assassins Creed: Shadows - PS5,PLAYSTATION,Electrónica > Consolas y videojuegos > Juegos > Juegos PlayStation,https://supermercado.eroski.es/es/productdetail/26760975-assassins-creed-shadows---ps5/,
ES,EUR,EROSKI-MARKETPLACE,mp11719,5026555359023,Rockstar Games Red Dead Redemption 2 Estándar Xbox One,ROCKSTAR GAMES,Electrónica > Consolas y videojuegos > Juegos > Juegos Xbox,https://supermercado.eroski.es/es/productdetail/mp11719-rockstar-games-red-dead-redemption-2-estandar-xbox-one/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11719_1_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11719,5026555359023,Rockstar Games Red Dead Redemption 2 Estándar Xbox One,ROCKSTAR GAMES,Electrónica > Consolas y videojuegos > Juegos > Juegos Xbox,https://supermercado.eroski.es/es/productdetail/mp11719-rockstar-games-red-dead-redemption-2-estandar-xbox-one/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11719_2_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11719,5026555359023,Rockstar Games Red Dead Redemption 2 Estándar Xbox One,ROCKSTAR GAMES,Electrónica > Consolas y videojuegos > Juegos > Juegos Xbox,https://supermercado.eroski.es/es/productdetail/mp11719-rockstar-games-red-dead-redemption-2-estandar-xbox-one/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11719_3_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11719,5026555359023,Rockstar Games Red Dead Redemption 2 Estándar Xbox One,ROCKSTAR GAMES,Electrónica > Consolas y videojuegos > Juegos > Juegos Xbox,https://supermercado.eroski.es/es/productdetail/mp11719-rockstar-games-red-dead-redemption-2-estandar-xbox-one/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11719_4_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11719,5026555359023,Rockstar Games Red Dead Redemption 2 Estándar Xbox One,ROCKSTAR GAMES,Electrónica > Consolas y videojuegos > Juegos > Juegos Xbox,https://supermercado.eroski.es/es/productdetail/mp11719-rockstar-games-red-dead-redemption-2-estandar-xbox-one/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11719_5_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11719,5026555359023,Rockstar Games Red Dead Redemption 2 Estándar Xbox One,ROCKSTAR GAMES,Electrónica > Consolas y videojuegos > Juegos > Juegos Xbox,https://supermercado.eroski.es/es/productdetail/mp11719-rockstar-games-red-dead-redemption-2-estandar-xbox-one/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11719_6_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp30803,8057168504842,Milestone MotoGP 22 Estándar Plurilingüe PlayStation 4,MILESTONE,Electrónica > Consolas y videojuegos > Juegos > Juegos PlayStation,https://supermercado.eroski.es/es/productdetail/mp30803-milestone-motogp-22-estandar-plurilingue-playstation-4/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP30803_1_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp30803,8057168504842,Milestone MotoGP 22 Estándar Plurilingüe PlayStation 4,MILESTONE,Electrónica > Consolas y videojuegos > Juegos > Juegos PlayStation,https://supermercado.eroski.es/es/productdetail/mp30803-milestone-motogp-22-estandar-plurilingue-playstation-4/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP30803_2_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp30803,8057168504842,Milestone MotoGP 22 Estándar Plurilingüe PlayStation 4,MILESTONE,Electrónica > Consolas y videojuegos > Juegos > Juegos PlayStation,https://supermercado.eroski.es/es/productdetail/mp30803-milestone-motogp-22-estandar-plurilingue-playstation-4/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP30803_3_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp30803,8057168504842,Milestone MotoGP 22 Estándar Plurilingüe PlayStation 4,MILESTONE,Electrónica > Consolas y videojuegos > Juegos > Juegos PlayStation,https://supermercado.eroski.es/es/productdetail/mp30803-milestone-motogp-22-estandar-plurilingue-playstation-4/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP30803_4_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp30803,8057168504842,Milestone MotoGP 22 Estándar Plurilingüe PlayStation 4,MILESTONE,Electrónica > Consolas y videojuegos > Juegos > Juegos PlayStation,https://supermercado.eroski.es/es/productdetail/mp30803-milestone-motogp-22-estandar-plurilingue-playstation-4/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP30803_5_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp30803,8057168504842,Milestone MotoGP 22 Estándar Plurilingüe PlayStation 4,MILESTONE,Electrónica > Consolas y videojuegos > Juegos > Juegos PlayStation,https://supermercado.eroski.es/es/productdetail/mp30803-milestone-motogp-22-estandar-plurilingue-playstation-4/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP30803_6_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11720,5026555359184,2K NBA 2K18 Estándar Xbox One,2K,Electrónica > Consolas y videojuegos > Juegos > Juegos Xbox,https://supermercado.eroski.es/es/productdetail/mp11720-2k-nba-2k18-estandar-xbox-one/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11720_1_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11720,5026555359184,2K NBA 2K18 Estándar Xbox One,2K,Electrónica > Consolas y videojuegos > Juegos > Juegos Xbox,https://supermercado.eroski.es/es/productdetail/mp11720-2k-nba-2k18-estandar-xbox-one/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11720_2_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11720,5026555359184,2K NBA 2K18 Estándar Xbox One,2K,Electrónica > Consolas y videojuegos > Juegos > Juegos Xbox,https://supermercado.eroski.es/es/productdetail/mp11720-2k-nba-2k18-estandar-xbox-one/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11720_3_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11720,5026555359184,2K NBA 2K18 Estándar Xbox One,2K,Electrónica > Consolas y videojuegos > Juegos > Juegos Xbox,https://supermercado.eroski.es/es/productdetail/mp11720-2k-nba-2k18-estandar-xbox-one/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11720_4_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11720,5026555359184,2K NBA 2K18 Estándar Xbox One,2K,Electrónica > Consolas y videojuegos > Juegos > Juegos Xbox,https://supermercado.eroski.es/es/productdetail/mp11720-2k-nba-2k18-estandar-xbox-one/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11720_5_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11720,5026555359184,2K NBA 2K18 Estándar Xbox One,2K,Electrónica > Consolas y videojuegos > Juegos > Juegos Xbox,https://supermercado.eroski.es/es/productdetail/mp11720-2k-nba-2k18-estandar-xbox-one/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11720_6_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11718,5035224123766,Electronic Arts FIFA 22 Estándar Español Xbox One,ELECTRONIC ARTS,Electrónica > Consolas y videojuegos > Juegos > Juegos Xbox,https://supermercado.eroski.es/es/productdetail/mp11718-electronic-arts-fifa-22-estandar-espanol-xbox-one/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11718_1_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11718,5035224123766,Electronic Arts FIFA 22 Estándar Español Xbox One,ELECTRONIC ARTS,Electrónica > Consolas y videojuegos > Juegos > Juegos Xbox,https://supermercado.eroski.es/es/productdetail/mp11718-electronic-arts-fifa-22-estandar-espanol-xbox-one/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11718_2_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11718,5035224123766,Electronic Arts FIFA 22 Estándar Español Xbox One,ELECTRONIC ARTS,Electrónica > Consolas y videojuegos > Juegos > Juegos Xbox,https://supermercado.eroski.es/es/productdetail/mp11718-electronic-arts-fifa-22-estandar-espanol-xbox-one/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11718_3_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11718,5035224123766,Electronic Arts FIFA 22 Estándar Español Xbox One,ELECTRONIC ARTS,Electrónica > Consolas y videojuegos > Juegos > Juegos Xbox,https://supermercado.eroski.es/es/productdetail/mp11718-electronic-arts-fifa-22-estandar-espanol-xbox-one/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11718_4_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11718,5035224123766,Electronic Arts FIFA 22 Estándar Español Xbox One,ELECTRONIC ARTS,Electrónica > Consolas y videojuegos > Juegos > Juegos Xbox,https://supermercado.eroski.es/es/productdetail/mp11718-electronic-arts-fifa-22-estandar-espanol-xbox-one/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11718_5_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11718,5035224123766,Electronic Arts FIFA 22 Estándar Español Xbox One,ELECTRONIC ARTS,Electrónica > Consolas y videojuegos > Juegos > Juegos Xbox,https://supermercado.eroski.es/es/productdetail/mp11718-electronic-arts-fifa-22-estandar-espanol-xbox-one/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11718_6_x.webp
ES,EUR,EROSKI-MARKETPLACE,25231226,8432752025772,"Pokemon Clip N Go, edad rec:+4 años, modelos surtidos ¿Cuál te llegará? POKEMON",POKEMON,"Papelería, libros y juguetes > Juguetes > Vehículos y figuras de acción",https://supermercado.eroski.es/es/productdetail/25231226-pokemon-clip-n-go-edad-rec4-anos-modelos-surtidos-cual-te-llegara-pokemon/,https://supermercado.eroski.es/images/25231226_x.jpg
ES,EUR,EROSKI-MARKETPLACE,25231226,8432752025772,"Pokemon Clip N Go, edad rec:+4 años, modelos surtidos ¿Cuál te llegará? POKEMON",POKEMON,"Papelería, libros y juguetes > Juguetes > Vehículos y figuras de acción",https://supermercado.eroski.es/es/productdetail/25231226-pokemon-clip-n-go-edad-rec4-anos-modelos-surtidos-cual-te-llegara-pokemon/,https://supermercado.eroski.es/images/25231226_2_x.jpg
ES,EUR,EROSKI-MARKETPLACE,25231226,8432752025772,"Pokemon Clip N Go, edad rec:+4 años, modelos surtidos ¿Cuál te llegará? POKEMON",POKEMON,"Papelería, libros y juguetes > Juguetes > Vehículos y figuras de acción",https://supermercado.eroski.es/es/productdetail/25231226-pokemon-clip-n-go-edad-rec4-anos-modelos-surtidos-cual-te-llegara-pokemon/,https://supermercado.eroski.es/images/25231226_3_x.jpg
ES,EUR,EROSKI-MARKETPLACE,25231226,8432752025772,"Pokemon Clip N Go, edad rec:+4 años, modelos surtidos ¿Cuál te llegará? POKEMON",POKEMON,"Papelería, libros y juguetes > Juguetes > Vehículos y figuras de acción",https://supermercado.eroski.es/es/productdetail/25231226-pokemon-clip-n-go-edad-rec4-anos-modelos-surtidos-cual-te-llegara-pokemon/,https://supermercado.eroski.es/images/25231226_4_x.jpg
ES,EUR,EROSKI-MARKETPLACE,26800193,0045496312374,"Juego para Nintendo Switch 2, Mario Kart world NINTENDO",NINTENDO,Electrónica > Consolas y videojuegos > Juegos > Juegos Nintendo Switch,https://supermercado.eroski.es/es/productdetail/26800193-juego-para-nintendo-switch-2-mario-kart-world-nintendo/,
ES,EUR,EROSKI-MARKETPLACE,mp11834,0045496454012,"Nintendo NIN10014486 videoconsola portátil 15,8 cm (6.2"") 32 GB Pantalla táctil Wi",NINTENDO,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11834-nintendo-nin10014486-videoconsola-portatil-158-cm-62-32-gb-pantalla-tactil-wi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11834_1_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11834,0045496454012,"Nintendo NIN10014486 videoconsola portátil 15,8 cm (6.2"") 32 GB Pantalla táctil Wi",NINTENDO,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11834-nintendo-nin10014486-videoconsola-portatil-158-cm-62-32-gb-pantalla-tactil-wi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11834_2_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11834,0045496454012,"Nintendo NIN10014486 videoconsola portátil 15,8 cm (6.2"") 32 GB Pantalla táctil Wi",NINTENDO,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11834-nintendo-nin10014486-videoconsola-portatil-158-cm-62-32-gb-pantalla-tactil-wi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11834_3_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp7936,0711719577171,"Sony Playstation 5 Slim 1,02 TB Wifi Negro, Blanco",SONY,Electrónica > Consolas y videojuegos > Consolas > PlayStation,https://supermercado.eroski.es/es/productdetail/mp7936-sony-playstation-5-slim-102-tb-wifi-negro-blanco/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP7936_1_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp7936,0711719577171,"Sony Playstation 5 Slim 1,02 TB Wifi Negro, Blanco",SONY,Electrónica > Consolas y videojuegos > Consolas > PlayStation,https://supermercado.eroski.es/es/productdetail/mp7936-sony-playstation-5-slim-102-tb-wifi-negro-blanco/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP7936_2_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp7936,0711719577171,"Sony Playstation 5 Slim 1,02 TB Wifi Negro, Blanco",SONY,Electrónica > Consolas y videojuegos > Consolas > PlayStation,https://supermercado.eroski.es/es/productdetail/mp7936-sony-playstation-5-slim-102-tb-wifi-negro-blanco/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP7936_3_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp7936,0711719577171,"Sony Playstation 5 Slim 1,02 TB Wifi Negro, Blanco",SONY,Electrónica > Consolas y videojuegos > Consolas > PlayStation,https://supermercado.eroski.es/es/productdetail/mp7936-sony-playstation-5-slim-102-tb-wifi-negro-blanco/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP7936_4_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp7936,0711719577171,"Sony Playstation 5 Slim 1,02 TB Wifi Negro, Blanco",SONY,Electrónica > Consolas y videojuegos > Consolas > PlayStation,https://supermercado.eroski.es/es/productdetail/mp7936-sony-playstation-5-slim-102-tb-wifi-negro-blanco/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP7936_5_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp7936,0711719577171,"Sony Playstation 5 Slim 1,02 TB Wifi Negro, Blanco",SONY,Electrónica > Consolas y videojuegos > Consolas > PlayStation,https://supermercado.eroski.es/es/productdetail/mp7936-sony-playstation-5-slim-102-tb-wifi-negro-blanco/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP7936_6_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11833,0045496453176,"Nintendo Switch Lite videoconsola portátil 14 cm (5.5"") 32 GB Pantalla táctil Wifi",NINTENDO,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11833-nintendo-switch-lite-videoconsola-portatil-14-cm-55-32-gb-pantalla-tactil-wifi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11833_1_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11833,0045496453176,"Nintendo Switch Lite videoconsola portátil 14 cm (5.5"") 32 GB Pantalla táctil Wifi",NINTENDO,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11833-nintendo-switch-lite-videoconsola-portatil-14-cm-55-32-gb-pantalla-tactil-wifi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11833_2_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11833,0045496453176,"Nintendo Switch Lite videoconsola portátil 14 cm (5.5"") 32 GB Pantalla táctil Wifi",NINTENDO,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11833-nintendo-switch-lite-videoconsola-portatil-14-cm-55-32-gb-pantalla-tactil-wifi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11833_3_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11833,0045496453176,"Nintendo Switch Lite videoconsola portátil 14 cm (5.5"") 32 GB Pantalla táctil Wifi",NINTENDO,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11833-nintendo-switch-lite-videoconsola-portatil-14-cm-55-32-gb-pantalla-tactil-wifi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11833_4_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11833,0045496453176,"Nintendo Switch Lite videoconsola portátil 14 cm (5.5"") 32 GB Pantalla táctil Wifi",NINTENDO,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11833-nintendo-switch-lite-videoconsola-portatil-14-cm-55-32-gb-pantalla-tactil-wifi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11833_5_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11833,0045496453176,"Nintendo Switch Lite videoconsola portátil 14 cm (5.5"") 32 GB Pantalla táctil Wifi",NINTENDO,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11833-nintendo-switch-lite-videoconsola-portatil-14-cm-55-32-gb-pantalla-tactil-wifi/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11833_6_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11839,0045496454050,"Nintendo 10014484 videoconsola portátil 17,8 cm (7"") 64 GB Pantalla táctil Wifi Ne",NINTENDO,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11839-nintendo-10014484-videoconsola-portatil-178-cm-7-64-gb-pantalla-tactil-wifi-ne/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11839_1_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11839,0045496454050,"Nintendo 10014484 videoconsola portátil 17,8 cm (7"") 64 GB Pantalla táctil Wifi Ne",NINTENDO,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11839-nintendo-10014484-videoconsola-portatil-178-cm-7-64-gb-pantalla-tactil-wifi-ne/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11839_2_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11839,0045496454050,"Nintendo 10014484 videoconsola portátil 17,8 cm (7"") 64 GB Pantalla táctil Wifi Ne",NINTENDO,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11839-nintendo-10014484-videoconsola-portatil-178-cm-7-64-gb-pantalla-tactil-wifi-ne/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11839_3_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp11839,0045496454050,"Nintendo 10014484 videoconsola portátil 17,8 cm (7"") 64 GB Pantalla táctil Wifi Ne",NINTENDO,Electrónica > Consolas y videojuegos > Consolas > Nintendo Switch,https://supermercado.eroski.es/es/productdetail/mp11839-nintendo-10014484-videoconsola-portatil-178-cm-7-64-gb-pantalla-tactil-wifi-ne/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP11839_4_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp24255,5030931124013,Electronic Arts Les Sims 4 : À la fac Estándar PC,ELECTRONIC ARTS,Electrónica > Consolas y videojuegos > Juegos > Juegos PC,https://supermercado.eroski.es/es/productdetail/mp24255-electronic-arts-les-sims-4--a-la-fac-estandar-pc/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP24255_1_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp24255,5030931124013,Electronic Arts Les Sims 4 : À la fac Estándar PC,ELECTRONIC ARTS,Electrónica > Consolas y videojuegos > Juegos > Juegos PC,https://supermercado.eroski.es/es/productdetail/mp24255-electronic-arts-les-sims-4--a-la-fac-estandar-pc/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP24255_2_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp24255,5030931124013,Electronic Arts Les Sims 4 : À la fac Estándar PC,ELECTRONIC ARTS,Electrónica > Consolas y videojuegos > Juegos > Juegos PC,https://supermercado.eroski.es/es/productdetail/mp24255-electronic-arts-les-sims-4--a-la-fac-estandar-pc/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP24255_3_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp24255,5030931124013,Electronic Arts Les Sims 4 : À la fac Estándar PC,ELECTRONIC ARTS,Electrónica > Consolas y videojuegos > Juegos > Juegos PC,https://supermercado.eroski.es/es/productdetail/mp24255-electronic-arts-les-sims-4--a-la-fac-estandar-pc/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP24255_4_x.webp
ES,EUR,EROSKI-MARKETPLACE,mp24255,5030931124013,Electronic Arts Les Sims 4 : À la fac Estándar PC,ELECTRONIC ARTS,Electrónica > Consolas y videojuegos > Juegos > Juegos PC,https://supermercado.eroski.es/es/productdetail/mp24255-electronic-arts-les-sims-4--a-la-fac-estandar-pc/,https://eroski.eroski-gcp.global.worldline-solutions.com/imagesMarket/MP24255_5_x.webp
